,word1,word2,label
2828,arWa,saMgrahasya,T
2829,niSiwa,paraSvaXaH,B
2830,kAla,yukwAni,T
2831,waw,apekRAm,T
2832,Axi,niXanA,B
2833,mahaw,pawivrawA,T
2834,viBAjana,pattikAyAH,T
2835,maXya,vayaskaH,B
2836,na,aswikaH,T
2837,vigawa,mawsarAH,B
2838,jiwa,Sawrum,B
2839,pAre,gafgaM,A
2840,vacanIya,parAkramAH,B
2841,SApa,xAnam,T
2842,na,AvaSyakAH,T
2843,vi,SokaM,B
2844,na,Xqwiwvam,T
2845,pApa,buxZXiBiH,B
2846,parama,arWAya,B
2847,a,lAGavam,T
2848,waw,vyAjena,T
2849,saha,purohiwaH,B
2850,mArga,AyAsaH,T
2851,vi,guNam,A
2852,vaswra,anwarAw,T
2853,aSana,Axi,B
2854,para,SriyA,T
2855,kqwa,aparAXa,B
2856,mArksa,AKyaH,B
2857,sa,moxA,B
2858,prawi,uwwaraH,T
2859,prApwa,pawre,B
2860,yajFa,rUpANi,T
2861,sam,Ayojiwa,T
2862,su,kqwe,T
2863,kqwa,AvAsayoH,B
2864,kula,swriyaH,T
2865,para,sAXanAH,B
2866,nir,ifgaH,T
2867,BayAnaka,AkqwayaH,T
2868,safKyA,awIwA,B
2869,Sukla,pakRasya,T
2870,na,wulA,B
2871,vipaxyamAna,BAgyena,B
2872,hufkAra,mAwreNa,T
2873,kAraNa,sAmagryaM,T
2874,navan,pITam,T
2875,su,xUrAw,T
2876,Pala,KaNdanam,T
2877,na,svasWAyAH,T
2878,karkaSa,svareNa,T
2879,sawwva,saMjFa,B
2880,sahasra,akRaM,B
2881,vaniwA,sahAyAH,B
2882,prawi,Sruwam,T
2883,mahA,mawim,B
2884,kROxra,saMyuwaH,T
2885,saMgraha,aXyAyO,T
2886,para,piNdena,T
2887,vajra,saMhawam,T
2888,rUkRa,BAvAw,B
2889,parama,vismiwaH,T
2890,Kadga,bahiRkaraNAya,T
2891,na,avalokiwa,T
2892,afguRTa,AxO,B
2893,awi,xveRI,B
2894,paFcan,upaniRaxEH,T
2895,rAga,AwmakaM,B
2896,vyAsa,mahoxayena,T
2897,lohiwa,varNam,T
2898,capaNduka,mahoxaya,T
2899,Baya,aBaye,D
2900,hawyA,Axi,B
2901,Saswra,hawAH,T
2902,vi,viXaM,T
2903,nir,snehaH,B
2904,samuwpanna,aBilARaH,B
2905,nAnA,viXAnAm,B
2906,pra,mohena,T
2907,gANdIva,XanvA,B
2908,wapwa,kuMBaH,T
2909,sa,AgrahaM,B
2910,homa,Axim,B
2911,xasyu,rAjaM,T
2912,evaM,prakArayA,B
2913,sarva,xeyAH,B
2914,a,prameyasya,T
2915,nava,yOvanasya,T
2916,waw,nimiwwaM,T
2917,ucca,aXikAriNa,T
2918,yuvan,rAjaH,T
2919,sa,sAgaraH,B
2920,sruwa,woye,B
2921,nir,mamam,B
2922,viSuxXa,rakwaM,B
2923,yaWA,nyAyaM,A
2924,mlAna,kamala,T
2925,anu,mAnya,T
2926,yaWA,uwsAhaM,A
2927,xagXa,kilbiRAH,B
2928,sarva,BUwAnAm,T
2929,na,carAn,T
2930,SAmaka,gutikAnAm,T
2931,mahA,PalAH,B
2932,upa,AgawaH,A
2933,laGu,prakoRTe,T
2934,naRta,arWAn,B
2935,rUkRa,aruNaM,D
2936,wax,gqhe,T
2937,nI,rasAM,B
2938,mqga,svarAH,B
2939,su,rUpANAm,B
2940,sa,SabxaM,B
2941,vyapewa,BIH,B
2942,SArfga,XanvanaH,B
2943,nI,rasaM,B
2944,kutI,svAmI,T
2945,spanxana,Awmakam,T
2946,Suci,vrawAn,B
2947,na,kiFciwkarAH,T
2948,saha,arWa,B
2949,hqxaya,AmayAH,T
2950,rAjya,lubXena,T
2951,sva,mAyayA,T
2952,Saswra,vaXyaH,T
2953,karAla,xaSanA,B
2954,praSna,uwwarANi,T
2955,uRNa,vIryeNa,B
2956,sa,uwsAham,B
2957,bahu,SruwyA,T
2958,sa,yoXAH,B
2959,rAma,AxInAm,B
2960,saMSuxXa,kilviRaH,B
2961,AvAsa,gqham,T
2962,cinwA,AkrAnwam,T
2963,sva,pAxaM,T
2964,Awma,viSuxZXaye,T
2965,suKa,uRiwAH,T
2966,rAjAjI,nAmnaH,B
2967,puRkara,akRaH,B
2968,pApa,samAcAraH,B
2969,na,vixiwaH,T
2970,a,nimeRam,B
2971,yaWA,xeSaM,A
2972,gamana,uxyoga,T
2973,sarva,kqwyAnAM,T
2974,labXa,varaH,B
2975,inxriya,saMjFiwAH,B
2976,prasanna,BAH,B
2977,awi,BAraH,T
2978,na,AswikaH,T
2979,vivqwa,pOruRaH,B
2980,maNi,banXam,T
2981,nawa,newraH,B
2982,gawa,AyuRaH,B
2983,anwa,ArAmaH,B
2984,yAxavI,mAwaH,B
2985,xur,buxXinA,B
2986,maXya,prAnwe,T
2987,ciraM,aBipannaH,A
2988,sarvva,xuRtAni,T
2989,nir,vixya,T
2990,upapAxiwa,vaswunA,T
2991,karwu,kAma,B
2992,na,vixvAMsaH,T
2993,SarIra,parIkRA,T
2994,prayawna,Axi,B
2995,hqw,AxyEH,B
2996,na,xAhyaH,T
2997,vAri,caraH,T
2998,upariwana,SAyikAnAm,T
2999,upa,nagaram,A
3000,hiwa,boXaH,T
3001,guru,xevasya,T
3002,nir,Awafka,B
3003,vAk,Salyena,T
3004,na,uciwam,T
3005,wapasyA,kAraNawaH,T
3006,svara,anwareNa,T
3007,ni,yukwAni,T
3008,sneha,niwyAH,B
3009,ekAgra,ciwwa,B
3010,sUkRma,yonIni,B
3011,wIvra,karmA,B
3012,awi,ruRtA,A
3013,aSva,ArohaNam,T
3014,agni,xAhena,T
3015,vipanna,aSvaH,B
3016,pra,vIra,T
3017,na,vijFAyamAnO,T
3018,na,rakRakaH,T
3019,na,kRama,T
3020,mahaw,qrRiH,T
3021,vigawa,spqhaH,B
3022,vrawa,agnihowraM,D
3023,muxiwa,manA,B
3024,nyUna,guNa,B
3025,sa,virecane,B
3026,vEnaweya,Axi,B
3027,yoga,saFjFiwam,T
3028,alpa,xoRANi,B
3029,saMyawa,inxriyaH,B
3030,niyawi,xOrbalyam,T
3031,upa,jApaScirAroXaH,B
3032,vimokwu,kAmAH,B
3033,vqwwa,uwsavO,B
3034,bAlya,miwram,T
3035,xur,balAByAm,B
3036,vixXa,SirAH,T
3037,kRINa,karmANaM,B
3038,a,parAjiwaH,B
3039,sa,prArWanam,B
3040,AScarya,yukwaH,T
3041,saMgIwa,mAXuryeNa,T
3042,vana,okasaH,B
3043,Bavaw,puwraH,T
3044,ISvara,aXInam,T
3045,saMpAxana,BAraH,T
3046,yajFa,afgAni,T
3047,nis,SeRAn,B
3048,na,xAne,T
3049,nIda,nirmANam,T
3050,labXa,praSamanaM,B
3051,jAwa,balAH,B
3052,sammAna,samAroha,T
3053,suvirUDa,mUlam,B
3054,kAnwA,xarSanAya,T
3055,axIna,AwmA,B
3056,Sabxa,mAwrakam,T
3057,alpa,buxXayaH,B
3058,jiwa,AwmAnaH,B
3059,xqDa,BakwAH,B
3060,na,Axqwya,T
3061,varRA,AxIn,B
3062,Afgala,BARAyA,T
3063,jIva,yukwaH,T
3064,sahasra,anucaraM,B
3065,pari,hAsAnAm,T
3066,bali,xAnam,T
3067,na,gaNiwA,T
3068,wax,niRTaH,B
3069,sarva,kAFcanaH,B
3070,na,samBavAm,B
3071,maw,prawiniXIn,T
3072,su,muKAH,B
3073,prasikwa,manAH,B
3074,nara,AxIn,B
3075,saha,parivAraH,B
3076,sam,uwsukO,T
3077,rAXA,xevI,T
3078,eka,AkArAH,B
3079,sAXAraNa,mAnavasya,T
3080,mqwa,gajaH,T
3081,ugra,rUpam,B
3082,pawnI,xviwIyaH,B
3083,a,loBaH,T
3084,rAvaNa,AxeH,B
3085,prAjFa,rUpaH,T
3086,xInA,Akqwi,B
3087,mqwaka,snAnam,T
3088,a,wqpwiH,T
3089,mAnava,vANyA,T
3090,agni,praveSena,T
3091,vyAkaraNa,Awmakam,B
3092,kaFcuka,AxinA,B
3093,cawur,viXaM,B
3094,wila,pIdEH,T
3095,aRta,rAwre,D
3096,haswa,muKam,D
3097,kRaya,anwA,B
3098,Sawru,sEnikaH,T
3099,mahA,ojasaH,B
3100,su,svaram,T
3101,sWala,nAmAni,B
3102,mahA,muneH,T
3103,nemi,SabxaH,T
3104,svacCanxa,mqwyuH,B
3105,buxbuxa,SarIrA,B
3106,wkqwa,kqwyaH,B
3107,parokRa,mawiH,B
3108,sa,anunayam,B
3109,vimalA,AxyAH,B
3110,kRawriya,bruvaH,T
3111,sa,rAjakAni,B
3112,nir,XanaH,B
3113,vi,afgAre,B
3114,kqRNa,muKaH,T
3115,na,sanwuRta,T
3116,xurnivAra,awivIryA,B
3117,prawi,akRA,A
3118,Ka,AxayaH,B
3119,prasUwi,kArye,T
3120,na,vyaBicAriNI,T
3121,xIna,AwmA,B
3122,sa,puwrA,B
3123,Cinna,xvEXA,B
3124,prawyURa,kAla,T
3125,saha,uRiwA,B
3126,kurun,jAfgalen,D
3127,vyapanIwa,kalmaRaH,B
3128,karAla,vaxanaH,B
3129,mugXa,akRi,B
3130,waw,gawAH,T
3131,jFAna,AwmakaM,T
3132,jiwa,kroXA,B
3133,na,upaBujyamAnaH,T
3134,sarga,AxeH,B
3135,anu,XAvya,T
3136,kati,paryanwam,T
3137,mukwa,haswam,T
3138,vexa,vAxeByaH,T
3139,na,SruwavawI,T
3140,paFca,prakAraM,B
3141,Arya,kumuxasya,T
3142,jyA,cCexAw,T
3143,SAnwa,mAnasam,B
3144,sa,ariRtam,B
3145,jarA,jIrNeRu,T
3146,vexa,SravasA,B
3147,xuHKa,SIlAH,B
3148,nir,GqNaH,B
3149,cinwA,parAyaNaH,T
3150,manxAra,mUrcCiwe,T
3151,bIBawsa,ceRtiwEH,T
3152,rAjan,XarmaH,T
3153,sa,uwprAsam,B
3154,nir,saMjFA,B
3155,samAhiwa,manas,B
3156,balA,balam,D
3157,sva,kRewram,T
3158,sama,ciwwa,B
3159,sa,SraxXam,B
3160,manxa,cewasaH,B
3161,Cinna,xoRaH,B
3162,labXa,gariRTe,B
3163,BaraNa,mAwreNa,T
3164,pra,SikRaNam,T
3165,gqXrakUta,nAmni,B
3166,maxa,vihvalA,T
3167,SESava,avasWAyAm,T
3168,sapwama,kakRAyAH,T
3169,xvi,jihvaH,B
3170,sa,paFcAlAn,B
3171,jAwa,snehA,B
3172,brahma,parEH,T
3173,sarva,xEvawEH,T
3174,sawkAra,Axi,B
3175,a,lomA,T
3176,Pat,anwena,B
3177,a,xrohaH,T
3178,gamana,samaye,T
3179,paFca,RANi,B
3180,na,sakqw,T
3181,bAbU,mahASayena,T
3182,parivarwiwa,sOkumAryA,B
3183,gawa,kleSaH,B
3184,janman,kuNdalIm,T
3185,pASa,pawiwaH,T
3186,waw,xeSasya,T
3187,viviXa,aBiKyAH,T
3188,mahaw,anuBAva,B
3189,kopa,agniH,T
3190,saM,lagnA,T
3191,kqwa,kAryO,B
3192,karma,niScayam,T
3193,kqSa,kalevaram,T
3194,mArga,cyuwaH,T
3195,mahaw,AwmAnAM,B
3196,nYa,samarWa,T
3197,Awma,upamaH,T
3198,wriMSa,xvarRAH,B
3199,xvi,jAwayaH,B
3200,su,rUpaH,B
3201,prODa,BAvAn,B
3202,SiRta,maryAxayA,T
3203,rajju,haswaH,B
3204,xrAkwara,mahASaya,T
3205,SaTa,buxXinA,B
3206,suKa,xarSanaH,B
3207,sa,Adambaram,B
3208,sawya,anqwe,D
3209,Kinna,manAH,B
3210,janaka,AxayaH,B
3211,suKa,sparSaH,B
3212,paruRa,akRarEH,T
3213,na,suviXAm,T
3214,nis,safgA,T
3215,iwWaM,viXAH,B
3216,awi,paviwram,B
3217,xawwa,ciwwena,B
3218,bahu,BARyaM,B
3219,ucca,sWaleRu,T
3220,kqwa,prayawna,B
3221,piSAca,AxiByaH,B
3222,wvaw,viXeByaH,B
3223,Boga,wqpwaH,T
3224,bali,pITe,T
3225,mahaw,prasAxaH,T
3226,na,kulInAya,T
3227,waw,praxeSasya,T
3228,nimIliwa,newraH,B
3229,waw,muxraNe,T
3230,anu,kroSAn,A
3231,a,XUmEH,T
3232,Awma,kqwen,T
3233,sAXu,xviwIyena,B
3234,wapas,anviwAm,T
3235,brAhmaNa,qRaBAH,T
3236,sarva,kAlam,T
3237,su,sWiraM,T
3238,na,nAWaH,B
3239,saM,SriwAH,T
3240,xevaSarma,nAmakasya,B
3241,maxana,aBirAma,T
3242,yoga,Awmane,T
3243,xur,vqwwAnAM,B
3244,a,prasAxaH,T
3245,snAna,AxeH,B
3246,viprayoga,anwAH,B
3247,BIma,karmA,B
3248,vAkya,saMpannAH,T
3249,gahana,nixrAyAM,T
3250,su,pariciwaH,T
3251,anwa,jyowiH,B
3252,hala,AyuXasya,B
3253,pAwra,apekRINi,T
3254,maraNa,AsannAm,T
3255,unnawa,caraNaH,B
3256,gaja,puMgavaH,T
3257,viyukwa,AwmA,B
3258,nir,jalaH,B
3259,rakwa,varNam,T
3260,vAwa,rogINi,B
3261,aXyAwma,guNaM,T
3262,mahaw,uwsAhena,T
3263,miRta,annasya,T
3264,saMsqRta,yoniH,B
3265,karNa,rogAH,T
3266,asmaw,kAryam,T
3267,sarva,varNAn,T
3268,qRi,vacanam,T
3269,huwa,aSanam,B
3270,huwa,aSanaH,B
3271,kRIra,sarpiH,D
3272,vi,nixrAH,B
3273,waw,nagaram,T
3274,wri,cawureRu,B
3275,saMkalpa,varjanAw,T
3276,yaWA,vaw,A
3277,nivqwwa,roRe,B
3278,su,prasannaH,T
3279,sa,uwwejanam,B
3280,xeva,BUwaM,T
3281,nir,vacanaH,B
3282,ava,ropiwAH,T
3283,sa,sEnyAH,B
3284,anyonya,aBAvaH,T
3285,rAma,ukwam,T
3286,Gora,AkqwiH,B
3287,sam,AnIwa,T
3288,pakva,annAni,T
3289,karNa,sahiwaM,T
3290,bahu,kAlaM,T
3291,uw,CqMKalEH,T
3292,nir,xiRtAH,T
3293,avanawa,SiroBi,B
3294,gqha,ASramI,B
3295,sawwva,sampanna,T
3296,bala,SAlinI,T
3297,xqDa,vrawAH,B
3298,a,brAhmaNaH,T
3299,saw,kqwya,T
3300,aBi,saMwapwaH,T
3301,puRpa,AxiBiH,B
3302,bahu,alIkaH,B
3303,GqNA,rahiwaH,T
3304,SuBa,aBinanxanAni,T
3305,sva,uxaram,T
3306,svaBAva,ramaNIyena,T
3307,wvak,xoRe,T
3308,vAyu,AwmakaH,B
3309,sarva,viXAn,B
3310,suvarNa,Axi,B
3311,mahA,uwsAhAH,B
3312,pra,graheNa,T
3313,jiwa,inxriyAH,B
3314,a,vaXyaH,T
3315,gowra,caraNaM,D
3316,nAraxa,pramuKAH,B
3317,Gana,anXakAraH,T
3318,su,viRANaH,B
3319,saMyawa,AwmA,B
3320,na,Xanam,B
3321,vrawa,lupwAH,T
3322,xvi,viXaH,B
3323,jana,sammarxaH,T
3324,na,saByaH,T
3325,anya,kAryaH,B
3326,sva,kare,T
3327,waWA,viXam,B
3328,saw,puruRAH,T
3329,kAla,kRepam,T
3330,A,gawya,T
3331,kuNda,AxO,B
3332,kqwa,niScayaH,B
3333,wax,AwmAnaH,B
3334,sa,upAlamBam,B
3335,pAyayiwu,kAmena,B
3336,na,vinASinam,T
3337,svAmin,sAMniXyam,T
3338,mUDa,AwmA,B
3339,xqSya,jAwam,T
3340,marwya,saMjFA,B
3341,pari,pUrNa,T
3342,svayaMvara,arWam,T
3343,kuSala,saMvixam,T
3344,pawi,virahiwAm,T
3345,kqRNa,aMgAreNa,T
3346,sa,vismayaM,B
3347,kaluRiwa,pravqwwInAm,T
3348,suKa,xuHKAni,D
3349,nayana,aBirAmA,T
3350,nir,jalAn,B
3351,sa,jIvAni,B
3352,afga,hIne,T
3353,sAmanwa,uciwam,T
3354,nava,saMKyA,T
3355,viSuxXa,koRTasya,B
3356,pari,janeRu,T
3357,su,vixiwaM,B
3358,saha,keSavamn,B
3359,su,svinnam,T
3360,na,kRamA,T
3361,guru,veSmani,T
3362,viXi,pUrvakam,T
3363,guru,varyeNa,T
3364,vinIwa,vAk,B
3365,alpa,SruwEH,B
3366,BAva,viSeRaH,T
3367,Xarma,praXAnaH,B
3368,sawya,parAkramaH,B
3369,wyAga,AwmA,B
3370,nIwi,niRNAwa,T
3371,yaWA,praSnam,A
3372,kAla,yogena,T
3373,buxXi,lAGavAw,T
3374,a,SiRtAn_,T
3375,kamaNdalu,niRafgAya,B
3376,nir,Ananxam,B
3377,labXa,nAmnaH,B
3378,viSuxZXa,AwmA,B
3379,wAra,maXuram,D
3380,cira,prawIkRA,T
3381,vAkya,arWa,T
3382,jFAna,saMmohAw,T
3383,anwar,hiwAH,B
3384,UrxXva,afguRTaH,B
3385,hiraNya,varNaM,B
3386,sa,bAlA,B
3387,kroXa,muKI,B
3388,AsWApana,anuvAsanaM,D
3389,Xana,prApwiH,T
3390,kAla,mohiwaH,T
3391,yAxava,pramuKAH,T
3392,prawi,gqhIwaH,A
3393,suprIwa,mAnasAH,B
3394,an,avApyam,T
3395,viSuxXa,buxXiH,B
3396,sa,sUwreNa,B
3397,jIrNa,wanuH,B
3398,a,nimiRAH,T
3399,sa,vrIdam,B
3400,na,niwya,T
3401,sva,suwAyAm,T
3402,mukwa,saMSayam,B
3403,alpa,kAraNAw,T
3404,wvaw,viXeRu,B
3405,bahu,gAlikAH,T
3406,asmax,ASriwAnAm,T
3407,vigawa,mawsaraH,B
3408,yaWA,uxxeSaM,A
3409,vini,pAwiwaH,T
3410,puRpa,iRuNA,B
3411,xvi,wrAn,B
3412,pApa,AcAraH,B
3413,Xavala,afgaH,B
3414,pUrNa,virAmaM,T
3415,gamBIra,SabxAH,B
3416,sahasra,AvarwwiwAn,T
3417,viciwra,veRaH,T
3418,a,parokRaH,T
3419,gupwa,manwraH,B
3420,anu,banXaM,A
3421,Baya,kampiwa,T
3422,a,vyayaM,B
3423,nir,vaca,B
3424,nir,maryAxaM,B
3425,kRINa,vAhanaH,B
3426,paraM,wapa,B
3427,xur,kalpanAm,T
3428,jiwa,swrIkA,B
3429,KyAwi,AxyAH,B
3430,prajana,AnanxayoH,T
3431,SIwa,qwum,T
3432,islAmabAxa,nAmna,B
3433,xvAxaSan,AwmA,B
3434,saM,pUjiwO,T
3435,sa,rujAw,B
3436,evaM,viXAm,B
3437,acala,prawiRTam,B
3438,mqwyu,xaNdaH,T
3439,A,gaganam,A
3440,nir,aparAXinyAH,B
3441,vikata,parisWiwim,T
3442,a,pravqwwiH,T
3443,nir,apekRANAm,B
3444,sa,vARpa,B
3445,su,wapasaH,B
3446,nIwi,gawiH,T
3447,guru,janam,T
3448,aSmaGana,svexaviXiH,T
3449,parama,xyuwe,B
3450,vexa,Awmane,T
3451,sa,jalAH,B
3452,waw,ASrayaM,T
3453,na,xqSam,T
3454,parA,jewum,T
3455,Bagna,uxyamaH,B
3456,mahaw,uwsave,T
3457,joSI,mahASaya,T
3458,bahu,mawaH,T
3459,xAna,SIlaH,B
3460,kRaya,uxayAH,B
3461,su,puruReRu,T
3462,harwwu,kAmam,B
3463,na,xqRtvA,T
3464,Suci,karmA,B
3465,pqWivI,AxIni,B
3466,nq,aXama,T
3467,uxvigna,manA,B
3468,sarva,yoniRu,T
3469,aXi,BUwaM,A
3470,sannihiwa,manoBavena,B
3471,krIdA,xakReRu,T
3472,pEmpAgacI,nAma,B
3473,xIpwa,nirNayam,B
3474,su,vikramaH,B
3475,sa,XUmaH,B
3476,avAcya,vAxAn,T
3477,nimIliwa,muKaH,B
3478,taNdana,mahAnuBAvaM,T
3479,ahaH,rAwram,D
3480,paxma,wArake,D
3481,paFca,varRa,T
3482,Sakati,cAlaka,T
3483,su,samayaH,T
3484,upa,jAyawe,A
3485,xuHKa,suKe,D
3486,pra,valAH,T
3487,vi,nivarwane,T
3488,waWA,viXi,A
3489,kAla,uxakena,B
3490,payas,wvacaH,D
3491,sixXa,ASramasya,T
3492,kapata,mahiRI,T
3493,mukwa,mUrXajA,T
3494,mAnava,jIvanam,T
3495,prawyURa,samayaH,T
3496,lafGana,AxInAm,B
3497,kurun,nanxanaH,T
3498,ku,xaSAyAm,T
3499,vimukwa,sanxehAH,B
3500,su,svaBAva,T
3501,pariniRTiwa,kAryaH,B
3502,miWyA,AcAraH,B
3503,bahu,mUlyena,B
3504,kqRNa,muKaM,T
3505,sa,SarAsanaH,B
3506,na,SikRiwasya,T
3507,waWA,viXAn,B
3508,sam,AxaraNIyaH,T
3509,nakwam,xivam,D
3510,hema,pifgalaH,B
3511,hariNa,rupeNa,T
3512,parama,Awmani,T
3513,vi,mawsarAH,B
3514,ahaMkAra,kqwaH,T
3515,kula,sanxehaH,T
3516,arWa,lABeRu,T
3517,a,SrowriyaM,T
3518,sawya,saMXe,B
3519,xuHKa,mUrCiwaH,T
3520,uxayAxiwya,nAmA,B
3521,yaWA,kramaM,A
3522,wArkRya,AxiBiH,B
3523,xvi,paxaH,B
3524,na,svAsWyam,T
3525,parama,AwmAnaM,T
3526,ku,puruREH,T
3527,kAla,awIwam,T
3528,vArRika,uwsava,T
3529,waw,buxXayaH,B
3530,sevA,nivqwwa,T
3531,sura,gaNEH,T
3532,sPuriwa,aXaroRTaH,B
3533,prawi,gqhNAwi,T
3534,jAwa,kaNdUM,B
3535,rAjya,aBiReka,T
3536,na,vaSAw,T
3537,pari,wyakwum,T
3538,sa,snehEH,B
3539,jamBa,AxyAH,B
3540,aBi,gawaH,T
3541,sa,XarmA,B
3542,nis,SafkaH,B
3543,nivqwwa,wApAH,B
3544,kRawwriya,wApase,T
3545,viRNu,yukwena,T
3546,mahaw,rAjena,T
3547,gawa,BAryA,B
3548,saMSiwa,AwmanAm,B
3549,pra,Apya,T
3550,pattABiReka,uwsavasya,T
3551,saw,kAryeRu,T
3552,jyowiRa,puswakAni,T
3553,svAmi,samAxiRtA,T
3554,sarpiH,varNaM,B
3555,wIrWa,sWAneRu,T
3556,a,CalaH,B
3557,haswa,gawAm,T
3558,an,AhAryaM,T
3559,kqwa,saMXI,B
3560,axBuwA,sunxaryAH,T
3561,BAryA,sahAyasya,B
3562,viSaxa,vaxana,B
3563,maNdala,AxIni,B
3564,eka,BakwiH,B
3565,hawa,buxZXiRu,B
3566,na,Bexena,T
3567,vi,asuH,B
3568,awi,ASanam,T
3569,nir,guNaM,B
3570,sva,upahArANi,T
3571,wri,vikramAya,B
3572,piwrA,AxIna,B
3573,jaya,arWinaH,T
3574,manwra,BraRtaH,T
3575,canxra,SeKarAya,B
3576,jiwa,ASvAsAH,B
3577,asi,carmavawAM,B
3578,gqha,upavanasya,T
3579,mEwreya,wulyAnAM,T
3580,hqRta,AwmA,B
3581,SoRaNa,AxyEH,B
3582,sapwama,manu,T
3583,awi,velaM,T
3584,para,xeSam,T
3585,aSru,paripluwe,T
3586,xvAxaSa,varRAw,T
3587,sa,rasaM,B
3588,viRaya,AwmakaH,B
3589,priya,cikIrRayA,T
3590,nis,SabxAH,B
3591,SoNiwa,ASrayAH,B
3592,rAwri,cariwam,T
3593,aXi,pawiM,T
3594,SAnwa,vegam,B
3595,viveka,SIlaH,B
3596,pari,KyAwaM,T
3597,ganXa,AxiBiH,B
3598,xaSa,sahasram,B
3599,nir,agniH,B
3600,Asanna,vilayam,B
3601,yaWA,yukwaM,A
3602,na,parivarwiwam,T
3603,ewaw,nAma,T
3604,ugra,svanAH,B
3605,anunaya,sarvasvam,T
3606,waxA,praBqwi,B
3607,Sirovirecana,AxeH,B
3608,para,xarSanAw,T
3609,jiwa,svargaH,B
3610,prawi,laBya,T
3611,anwima,icCAM,T
3612,aBi,muKA,A
3613,rAjahaMsa,samIpam,A
3614,cawuH,muKaM,B
3615,nir,aparAXa,B
3616,nir,JarANAm,B
3617,xuRta,awyAcAriNa,T
3618,mukwa,SApaH,B
3619,SuRka,parNAnAm,T
3620,wulya,vayoBiH,B
3621,pra,unnaweRu,T
3622,na,Orasa,T
3623,labXa,vijFAnAn,B
3624,XAwu,ASrayANAM,B
3625,a,manwram,B
3626,an,qwam,T
3627,pra,sahya,T
3628,praWama,xqRtiH,T
3629,sa,parivAraH,B
3630,miWyA,prawijFaH,B
3631,saM,pUjyaH,T
3632,punaH,Bavam,A
3633,wax,AxiRtam,T
3634,jvAlA,muKI,B
3635,pUrva,upArjiwAnAm,T
3636,pra,supwA,T
3637,rakwa,newra,B
3638,su,kqwimawAM,T
3639,su,xurjFAwaM,T
3640,Sawam,AcAryAH,B
3641,sam,Agawena,T
3642,baxXa,katiH,B
3643,sam,AyukwaH,T
3644,pari,gawe,T
3645,sa,anwaHpuraH,B
3646,SarIra,sampawwiH,T
3647,miwra,pawnI,T
3648,kqpaNa,anusAri,T
3649,maFju,BARiNyAH,T
3650,GUrelAla,AKyena,B
3651,suxurga,nAmni,B
3652,prIwi,saMyukwaM,T
3653,waw,jalam,T
3654,anwaH,AwmA,B
3655,nir,malaM,B
3656,pra,cyavamAnasya,T
3657,saMyawa,inxriyAH,B
3658,su,neyaH,T
3659,parokRa,XarmaH,T
3660,su,kaRtAyAM,T
3661,vigawa,kRaNeRu,T
3662,pIwa,mAruwAH,B
3663,pawra,AhArEH,B
3664,agni,uwpAwam,T
3665,xawwa,varA,B
3666,kaxalI,viSeRA,T
3667,jAwa,balaH,B
3668,cawur,paxaH,B
3669,rasa,jFAnam,T
3670,vijFAna,aBiniveSAw,T
3671,pEmpAgacIna,nAma,B
3672,na,vEXavyam,T
3673,bahu,viXAnAm,T
3674,nANaka,koSam,T
3675,sAhasa,prakqwiH,B
3676,samAkula,cewA,B
3677,praWama,SreNyA,T
3678,kAla,vaSaM,T
3679,safkalpa,praBavAn,B
3680,manuRya,vAcA,T
3681,saha,XanaM,B
3682,asmaw,ciwwA,B
3683,xakRiNa,afgulyA,T
3684,sa,avajFAH,B
3685,yaWA,xeSam,A
3686,agni,kalpAnAm,B
3687,praWama,BAryayA,T
3688,sa,upahAsam,B
3689,parNa,sWaH,T
3690,bahu,xurgA,B
3691,nir,vIryANi,B
3692,gawa,XUmAni,B
3693,sama,buxXiH,B
3694,kRINa,bANO,B
3695,kqwa,kAryaH,B
3696,ABaraNa,haswA,B
3697,sva,aByaswena,T
3698,bAla,haswA,B
3699,an,aBijFAwaM,T
3700,yaw,anusAram,T
3701,guhA,nikRipwaH,T
3702,goXUma,cUrNaM,B
3703,vixyAlaya,CAwreByaH,T
3704,maxa,anXena,T
3705,wri,rasAni,T
3706,varjiwa,rogam,B
3707,saMGarRa,SIlinaH,B
3708,jana,sammarxaM,T
3709,manxa,samIraNa,T
3710,sa,vraNaH,B
3711,mahA,anuBAvAH,B
3712,grahaNI,xoRAH,T
3713,a,prawimaH,B
3714,cAwur,ASramyaM,T
3715,uwwarIya,Axi,B
3716,vaSya,sAXanaH,B
3717,Agamana,mAwram,T
3718,xqDa,AyuXaH,B
3719,prawi,unmuKIm,B
3720,na,klexyaH,T
3721,pApa,yonayaH,B
3722,eka,kaNTena,T
3723,Svewa,kukkutam,T
3724,ekAgra,manasaH,B
3725,Bukwi,mukwaye,D
3726,aBiReka,nAtakam,T
3727,prApwa,kAlam,T
3728,gADa,nimIliwA,T
3729,saM,swavEH,T
3730,kRawaja,AhAraH,B
3731,sUcI,muKaM,B
3732,awi,vqxXasya,T
3733,vyapagawa,saMxehAH,B
3734,xravIBUwa,hqxayaH,B
3735,xvi,paxAM,B
3736,yaWA,svaM,A
3737,vi,jFAwaM,T
3738,a,pAram,B
3739,nyAya,pUrvaM,B
3740,gAnXarva,vivAhe,T
3741,xIpwa,wejasaH,B
3742,manwra,lakRaNam,T
3743,su,rUpam,B
3744,ekAnwa,SIlawvaM,B
